YHR172w|SPC97|YNL126w|SPC98|two hybrid; coimmunoprecipitation|9130700,9384578|902.01.01.02.01.07,902.01.01.02.01.01
YHR172w|SPC97|YNL126w|SPC98|the central domain of Spc98p specifically interacts with Spc97p|9529377|902.01.01.02.01
YHR174w|ENO2|YIL091c|YIL091c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR174w|ENO2|YPR053c|YPR053c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR178w|STB5|YCL038c|YCL038c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR178w|STB5|YDL164c|CDC9|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR178w|STB5|YDR070c|YDR070c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR178w|STB5|YHR121w|YHR121w|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR178w|STB5|YJR007w|SUI2|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR178w|STB5|YLR147c|SMD3|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YHR178w|STB5|YMR020w|FMS1|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR178w|STB5|YNL252c|MRPL17|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR178w|STB5|YOL004w|SIN3|two hybrid|9393435|902.01.01.02.01.07,902.01.09.01
YHR178w|STB5|YOR171c|LCB4|two hybrid IST hits: 2|11283351|902.01.01.02.01.07,902.01.09.02
YHR178w|STB5|YOR351c|MEK1|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR178w|STB5|YOR377w|ATF1|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR178w|STB5|YPL076w|GPI2|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR179w|OYE2|YJL090c|DPB11|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR180w|YHR180w|YDL100c|YDL100c|two hybrid IST hits: 3|11283351|902.01.01.02.01.07,902.01.09.02
YHR181w|SVP26|YER014c-a|BUD25|Cell polarity|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YHR181w|SVP26|YGL200c|EMP24|Vesicular transport|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YHR181w|SVP26|YKL194c|MST1|Protein synthesis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YHR181w|SVP26|YLR360w|VPS38|Vesicular transport|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YHR181w|SVP26|YLR399c|BDF1|Pol II Transcription|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YHR181w|SVP26|YMR282c|AEP2|Mitochondrion organization and biogenesis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YHR181w|SVP26|YNL064c|YDJ1|Mitochondrion organization and biogenesis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YHR181w|SVP26|YOL012c|HTZ1|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YHR184w|SSP1|YHR184w|SSP1|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YHR184w|SSP1|YLR185w|RPL37A|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR185c|PFS1|YHR185c|PFS1|two hybrid library: Yil007c Yil007c(BD)|11489916|902.01.01.02.01.07,902.01.09.02
YHR185c|ADY1|YIL007c|YIL007c|two hybrid|10655498 ,10688190|902.01.01.02.01.07,902.01.09.02
YHR185c|PFS1|YIL007c|YIL007c|two hybrid|10655498 ,10688190|902.01.01.02.01.07,902.01.09.02
YHR185c|ADY1|YPL204w|HRR25|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YHR185c|PFS1|YPL204w|HRR25|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YHR186c|KOG1|YHR186c|KOG1||14736892|902.01.01.02.01.01.02,902.01.09.01
YHR186c|KOG1|YJR066w|TOR1||14736892|902.01.01.02.01.01.02,902.01.09.01
YHR186c|KOG1|YNL006w|LST8||14736892|902.01.01.02.01.01.02,902.01.09.01
YHR186c|KOG1|YPL180w|TCO89||14736892|902.01.01.02.01.01.02,902.01.09.01
YHR187w|IKI1|YJR015w|YJR015w|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YHR187w|IKI1|YMR312w|ELP6|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YHR187w|IKI1|YMR312w|TOT6|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YHR188c|GPI16|YJR015w|YJR015w|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YHR190w|ERG9|YIR038c|GTT1|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR190w|ERG9|YMR153w|NUP53|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR191c|CTF8|YCL061c|MRC1|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YDR004w|RAD57|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YDR076w|RAD55|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YDR217c|RAD9|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YDR225w|HTA1|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YDR335w|MSN5|Nuclear-cytoplasmic transport|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YEL003w|GIM4|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YEL061c|CIN8|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YER016w|BIM1|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YER116c|SLX8|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YFR036w|CDC26|Cell cycle control|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YGL066w|SSF73|Pol II transcription|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YGL086w|MAD1|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YGL127c|SOH1|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YGL163c|RAD54|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YGL167c|PMR1|Small molecule transport|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YGL168w|HUR1|Unknown|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YGL173c|KEM1|RNA processing|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YGL216w|KIP3|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YGL244w|RTF1|Pol II transcription|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YGR078c|PAC10|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YGR184c|UBR1|Protein degradation|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YGR229c|SMI1|Cell wall organization and biogenesis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YHR031c|RRM3|DNA replication|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YJL030w|MAD2|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YJL092w|HPR5|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YLR032w|RAD5|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YLR085c|ARP6|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YLR234w|TOP3|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YLR235c|YLR235C|Unknown|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YML032c|RAD52|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YML094w|GIM5|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YMR038c|LYS7|Amino-acid metabolism|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YMR048w|CSM3|Meiosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YMR055c|BUB2|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YNL153c|GIM3|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YNL250w|RAD50|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YNL273w|TOF1|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YNL298w|CLA4|Cell polarity|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YOL012c|HTZ1|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YOR058c|ASE1|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YOR195w|SLK19|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YOR368w|RAD17|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YPL008w|CHL1|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YPL055c|LGE1|Cell cycle control|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YPL194w|DDC1|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YPL253c|VIK1|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YPR045c|YPR045C|Unknown|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YPR119w|CLB2|Cell cycle control|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YPR135w|CTF4|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YHR191c|CTF8|YPR141c|KAR3|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YHR193c|EGD2|YML062c|MFT1|egd2 mft1 double mutants show a synthetic growth defect|9482879|902.01.01.02.02.02
YHR197w|YHR197w|YIR009w|MSL1|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YHR197w|YHR197w|YLR423c|APG17|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YHR197w|YHR197w|YLR423c|APG17|two hybrid IST hits: 16|11283351|902.01.01.02.01.07,902.01.09.02
YHR198c|YHR198c|YKR029c|YKR029c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR198c|YHR198c|YML064c|TEM1|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YHR201c|PPX1|YPR056w|TFB4|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR204w|HTM1|YJL053w|PEP8|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR204w|MNL1|YOR312c|RPL20B|Protein synthesis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YHR204w|MNL1|YOR312c|RPL20B|Protein synthesis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YHR207c|YHR207c|YPL258c|THI21|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YHR209w|YHR209w|YOR319w|HSH49|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YHR216w|IMD2|YGL172w|NUP49|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL001w|YIL001w|YOL133w|HRT1|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YIL002c|INP51|YIR006c|PAN1|synthetic lethal|9531549|902.01.01.02.02.02.01
YIL002c|INP51|YNL106c|INP52|synthetic lethal|9438131,9560389|902.01.01.02.02.02.01
YIL002c|INP51|YNL106c|INP52|inp51 inp52 inp53 triple mutant is inviable on standard medium but can grow weakly in medium supplemented with 1 M sorbitol|9560389|902.01.01.02.02.02.01
YIL002c|INP51|YOR109w|INP53|synthetic lethal|9438131,9560389|902.01.01.02.02.02.01
YIL002c|INP51|YOR109w|INP53|inp51 inp52 inp53 triple mutant is inviable on standard medium but can grow weakly in medium supplemented with 1 M sorbitol|9560389|902.01.01.02.02.02.01
YIL004c|BET1|YDR100w|YDR100w|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL004c|BET1|YIL109c|SEC24|protein molecules exiting the ER in COPII vesicles form complexes with GTP-activated Sar1p and Sec23p-Sec24p|9428766|902.01.01.02.01
YIL004c|BET1|YKR068c|BET3|synthetic lethal|8590804|902.01.01.02.02.02.01
YIL004c|BET1|YML077w|BET5|BET1 is a high copy suppressor of bet5-1; high copy suppression; inp51BET1 is a high copy suppressor of bet5-1|98278802|902.01.01.02.02.01
YIL004c|BET1|YPR181c|SEC23|protein molecules exiting the ER in COPII vesicles form complexes with GTP-activated Sar1p and Sec23p-Sec24p|9428766|902.01.01.02.01
YIL007c|YIL007C|YBL061c|SKT5|two hybrid library: Yil007C Chs4(AD)|11489916|902.01.01.02.01.07,902.01.09.02
YIL007c|YIL007C|YDL020c|RPN4|two hybrid library: Yil007C Rpn4(AD)|11489916|902.01.01.02.01.07,902.01.09.02
YIL007c|YIL007c|YHR185c|PFS1|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL007c|YIL007C|YHR185c|PFS1|two hybrid library: Yil007C Pfs1(AD)|11489916|902.01.01.02.01.07,902.01.09.02
YIL007c|YIL007C|YKR055w|RHO4|two hybrid library: Yil007C Rho4-GTP(BD)|11489916|902.01.01.02.01.07,902.01.09.02
YIL007c|YIL007c|YOR117w|RPT5|two hybrid IST hits: 3|11283351|902.01.01.02.01.07,902.01.09.02
YIL007c|YIL007C|YPR165w|RHO1|two hybrid library: Yil007C Rho1-GTP(BD)|11489916|902.01.01.02.01.07,902.01.09.02
YIL008w|URM1|YHR111w|YHR111w|two hybrid IST hits: 38|11283351|902.01.01.02.01.07,902.01.09.02
YIL008w|URM1|YLR197w|SIK1|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL011w|TIR3|YMR201c|RAD14|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YIL016w|SNL1|YMR222c|YMR222c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL021w|RPB3|YNL113w|RPC19|two hybrid|10393904|902.01.01.02.01.07,902.01.09.01
YIL021w|RPB3|YOL005c|RPB11||9139743,9207794,10393904|902.01.01.02.01.07,902.01.09.01
YIL021w|RPB3|YOL135c|MED7|coimmunoprecipitation|9420330|902.01.01.02.01.01
YIL021w|RPB3|YOR151c|RPB2|| 1715023|902.01.01.02.01
YIL021w|RPB3|YOR174w|MED4|coimmunoprecipitation|9420330|902.01.01.02.01.01
YIL022w|TIM44|YJR045c|SSC1|affinity chromatography; coimmunoprecipitation||902.01.01.02.01.02,902.01.01.02.01.01
YIL022w|TIM44|YNR017w|MAS6|coimmunoprecipitation|9374535,9418865|902.01.01.02.01.01
YIL022w|TIM44|YNR017w|TIM23|coimmunoprecipitation|9418865|902.01.01.02.01.01
YIL023c|YIL023c|YIR038c|GTT1|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL023c|YIL023c|YMR104c|YPK2|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL023c|YIL023c|YNR028w|CPR8|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL025c|YIL025c|YOR352w|YOR352w|two hybrid IST hits: 2|11283351|902.01.01.02.01.07,902.01.09.02
YIL026c|IRR1|YJL074c|SMC3|pulldown coimmunoprecipitation|9990856|902.01.01.02.01.01
YIL026c|IRR1|YMR313c|YMR313c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL030c|SSM4|YLR139c|SLS1|deletion is synthetic lethal in association with SLS1 mutationsynthetic lethal||902.01.01.02.02.02.01
YIL033c|BCY1|YBL106c|SRO77|two hybrid library: Bcy1 Sro77(BD)|11489916|902.01.01.02.01.07,902.01.09.02
YIL033c|BCY1|YKL166c|TPK3|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YIL033c|SRA1|YKL166c|TPK3|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YIL033c|BCY1|YPL203w|PKA3|Sra1p is the cAMP-binding regulatory subunit of PKA||902.01.01.02.01
YIL033c|SRA1|YPL203w|TPK2|Sra1p is the cAMP-binding regulatory subunit of PKA||902.01.01.02.01
YIL034c|CAP2|YAL014c|SYN8|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YBR096w|YBR096w|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YBR119w|MUD1|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YBR173c|UMP1|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YBR188c|NTC20|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YBR201w|DER1|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YBR264c|YPT10|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YBR277c|YBR277c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YBR291c|CTP1|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YCL009c|ILV6|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YCL022c|YCL022c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YCL035c|GRX1|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YCL056c|YCL056c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YDL165w|CDC36|two hybrid IST hits: 2|11283351|902.01.01.02.01.07,902.01.09.02
YIL034c|CAP2|YKL007w|CAP1|two hybrid library: Cap2 Cap1(BD)|11489916|902.01.01.02.01.07,902.01.09.02
YIL035c|CKA1|YIL118w|RHO3|two hybrid library: Cka1 Rho3-GTP(BD)|11489916|902.01.01.02.01.07,902.01.09.02
YIL035c|CKA1|YNL088w|TOP2|casein kinase II copurifies with topoisomerase II|8389377|902.01.01.02.01.01
YIL035c|CKA1|YNL088w|TOP2|casein kinase II copurifies with casein kinase II which can phosphorylate Top2p|8389377,1316274|902.01.01.02.01
YIL035c|CKA1|YOR039w|CKB2|cka1 ckb2 double mutation is lethal|7737972|902.01.01.02.02.02.01
YIL035c|CKA1|YOR039w|CKB2|casein kinase II copurifies with topoisomerase II|8389377|902.01.01.02.01.01
YIL035c|CKA1|YOR061w|CKA2|cka1 cka2 double mutation is lethal|7737972|902.01.01.02.02.02.01
YIL035c|CKA1|YOR061w|CKA2|casein kinase II copurifies with topoisomerase II|8389377|902.01.01.02.01.01
YIL038c|NOT3|YPR072w|NOT5|two hybrid;NOT5 interacts with NOT1 and NOT3 in the two hybrid assay; Not1p, Not3p and Not4p coimmunoprecipitate with Not5p; coimmunoprecipitation|9511744|902.01.01.02.01.07,902.01.01.02.01.01
YIL039w|YIL039w|YDR453c|YDR453c|two hybrid IST hits: 6|11283351|902.01.01.02.01.07,902.01.09.02
YIL040w|YIL040w|YLL024c|SSA2|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL045w|PIG2|YLR258w|GSY2|two hybrid|9046081|902.01.01.02.01.07,902.01.09.01
YIL045w|PIG2|YOR178c|GAC1|two hybrid IST hits: 2|11283351|902.01.01.02.01.07,902.01.09.02
YIL046w|MET30|YJL058c|YJL058c|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YIL046w|MET30|YJL187c|SWE1|coimmunoprecipitation|9716410|902.01.01.02.01.01
YIL046w|MET30|YJR131w|MNS1|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YIL046w|MET30|YLR082c|SRL2|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YIL046w|MET30|YNL103w|MET4|Met4p is probably a target for inhibiting activity of Met30p||902.01.01.02.01
YIL046w|MET30|YNL103w|MET4|two hybrid|8524217|902.01.01.02.01.07,902.01.09.01
YIL046w|MET30|YNL182c|YNL182c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL047c|SYG1|YOR212w|STE4|two hybrid|7592711|902.01.01.02.01.07,902.01.09.01
YIL047c|SYG1|YOR212w|STE4|two hybrid||902.01.01.02.01.07,902.01.09.01
YIL049w|DFG10|YBR285w|YBR285w|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL050w|PCL7|YDL224c|WHI4|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL050w|PCL7|YLR190w|YLR190w|two hybrid IST hits: 9|11283351|902.01.01.02.01.07,902.01.09.02
YIL050w|PCL7|YLR449w|FPR4|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL050w|PCL7|YNL218w|YNL218w|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL050w|PCL7|YPL031c|PHO85|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YIL050w|PCL7|YPL031c|PHO85|two hybrid IST hits: 7|11283351|902.01.01.02.01.07,902.01.09.02
YIL050w|PCL7|YPL031c|PHO85|affinity chromatography; two hybrid|9032248|902.01.01.02.01.07,902.01.09.01
YIL050w|PCL7|YPL031c|PHO85|affinity chromatography; two hybrid|9032248,10688190|902.01.01.02.01.07,902.01.09.01
YIL052c|RPL34b|YDR395w|SXM1|coimmunoprecipitation|9412461|902.01.01.02.01.01
YIL053w|RHR2|YOR208w|PTP2|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL053w|RHR2|YPL201c|YPL201c|two hybrid IST hits: 7|11283351|902.01.01.02.01.07,902.01.09.02
YIL054w|FYV2|YLR386w|YLR386w|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YIL061c|SNP1|YBR034c|HMT1|two hybrid IST hits: 7|11283351|902.01.01.02.01.07,902.01.09.02
YIL061c|SNP1|YLR017w|MEU1|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YIL061c|SNP1|YLR153c|ACS2|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YIL061c|SNP1|YLR213c|CRR1|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YIL061c|SNP1|YLR439w|MRPL4|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YIL061c|SNP1|YML016c|PPZ1|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YIL061c|SNP1|YMR009w|YMR009w|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YIL061c|SNP1|YMR044w|IOC4|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YIL061c|SNP1|YNL199c|GCR2|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YIL061c|SNP1|YNR016c|ACC1|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YIL061c|SNP1|YOL004w|SIN3|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YIL061c|SNP1|YOR275c|YOR275c|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YIL061c|SNP1|YOR346w|REV1|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YIL061c|SNP1|YPL016w|SWI1|two hybrid, but most probably  nonspecific; two hybrid, but most probably nonspecific|9207794|902.01.01.02.01.07,902.01.09.01
YIL061c|SNP1|YPL215w|CBP3|two hybrid|9207794|902.01.01.02.01.07,902.01.09.01
YIL062c|ARC15|YJR065c|ARP3|copurification|9210376|902.01.01.02.01.01
